Timestamp,Category,Activity,Keystrokes,Gaze,Emotion,Eyes
153642407,Miscellaneous,Finder,0,0,6,True
153642408,Miscellaneous,Finder,0,2,6,True
153642409,Miscellaneous,Finder,0,2,6,True
153642410,Miscellaneous,Finder,0,2,6,True
153642411,Miscellaneous,Finder,0,2,6,False
153642412,Miscellaneous,Finder,0,2,6,True
153642413,Miscellaneous,Finder,0,2,6,True
153642413,Miscellaneous,Finder,0,2,6,True
153642414,Miscellaneous,Finder,0,0,6,True
153642415,Miscellaneous,Finder,0,2,6,True
153642416,Miscellaneous,Finder,0,2,6,True
153642417,Miscellaneous,Finder,0,0,6,True
153642418,Miscellaneous,Finder,0,0,3,True
153642419,Miscellaneous,Finder,0,2,4,True
153642420,Miscellaneous,Finder,0,2,6,False
153642421,Miscellaneous,Finder,0,2,6,True
153642422,Miscellaneous,Finder,0,2,6,True
153642423,Miscellaneous,Finder,0,0,6,True
153642424,Miscellaneous,Finder,0,0,6,True
153642424,Miscellaneous,Finder,0,0,6,True
153642425,Miscellaneous,Finder,0,2,6,True
153642426,Miscellaneous,Finder,0,2,3,True
153642427,Miscellaneous,Finder,0,2,6,False
153642428,Miscellaneous,Finder,0,2,6,True
153642429,Miscellaneous,Finder,0,0,6,True
153642430,Miscellaneous,Finder,0,1,6,True
153642431,Miscellaneous,Finder,0,2,0,False
153642432,Miscellaneous,Finder,0,1,6,True
153642433,Miscellaneous,Finder,0,2,6,False
153642434,Miscellaneous,Finder,0,2,6,True
153642435,Miscellaneous,Finder,0,0,6,True
153642435,Miscellaneous,Finder,0,2,6,True
153642436,Miscellaneous,Finder,0,2,6,False
153642437,Miscellaneous,Finder,0,2,6,True
153642438,Miscellaneous,Finder,0,2,6,True
153642439,Miscellaneous,Finder,0,0,6,True
153642440,Miscellaneous,Finder,0,2,6,True
153642441,Miscellaneous,Finder,0,2,6,True
153642442,Miscellaneous,Finder,0,2,6,True
153642443,Miscellaneous,Finder,0,2,6,True
153642444,Miscellaneous,Finder,0,2,6,True
153642445,Miscellaneous,Finder,0,0,6,True
153642445,Miscellaneous,Finder,0,2,6,True
153642446,Miscellaneous,Finder,0,2,6,True
153642447,Miscellaneous,Finder,0,2,6,True
153642448,Miscellaneous,Finder,0,2,6,True
153642449,Miscellaneous,Finder,0,2,6,True
153642450,Miscellaneous,Finder,0,1,6,False
153642451,Miscellaneous,Finder,0,2,0,True
153642452,Miscellaneous,Finder,0,0,6,True
153642453,Miscellaneous,Finder,0,2,6,True
153642454,Miscellaneous,Finder,0,2,6,True
153642455,Miscellaneous,Finder,0,2,6,True
153642456,Miscellaneous,Finder,0,2,6,False
153642456,Miscellaneous,Finder,0,0,6,True
153642457,Miscellaneous,Finder,0,1,6,False
153642458,Miscellaneous,Finder,0,2,3,True
153642459,Miscellaneous,Finder,0,2,6,True
153642460,Miscellaneous,Finder,0,2,6,True
153642461,Miscellaneous,Finder,0,2,6,True
153642462,Miscellaneous,Finder,3,0,6,True
153642463,Miscellaneous,Finder,17,2,6,True
153642464,Miscellaneous,Finder,4,2,6,False
153642492,Miscellaneous,Finder,1,2,6,True
153642493,Miscellaneous,Finder,0,2,1,True
153642494,Work,Atom,0,2,6,True
153642495,Work,Atom,0,0,0,True
153642496,Work,Atom,0,2,6,True
153642497,Work,Atom,1,2,6,True
153642498,Work,Atom,0,0,6,True
153642499,Work,Atom,0,2,6,True
153642500,Work,Atom,0,2,6,True
153642501,Work,Atom,0,2,6,True
153642501,Work,Atom,0,0,6,True
153642502,Work,Atom,0,0,3,True
153642503,Work,Atom,0,2,6,True
153642504,Work,Google Chrome :: https://stackoverflow.com/questions/12276507/run-script-on-mac-prompt-permission-denie,4,2,6,True
153642505,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,12,2,0,True
153642506,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,0,2,6,True
153642507,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,0,2,6,False
153642508,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,0,2,6,False
153642509,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,0,2,6,True
153642510,Work,Atom,5,2,6,True
153642511,Work,Atom,12,1,6,True
153642512,Work,Atom,2,2,0,True
153642512,Work,Atom,2,2,6,True
153642513,Work,Atom,4,2,6,False
153642514,Work,Atom,12,2,6,True
153642515,Work,Atom,0,2,3,True
153642516,Work,Atom,0,2,0,True
153642517,Work,Atom,0,2,6,True
153642518,Work,Atom,0,2,6,True
153642519,Work,Atom,0,2,6,True
153642520,Work,Atom,0,1,6,True
153642521,Work,Atom,0,2,6,True
153642522,Work,Atom,0,0,6,True
153642523,Work,Atom,17,2,6,True
153642523,Work,Atom,6,2,6,True
153642524,Work,Atom,0,2,6,True
153642525,Work,Atom,17,2,6,False
153642526,Work,Atom,2,0,6,True
153642527,Work,Atom,0,2,6,True
153642528,Work,Atom,0,2,6,True
153642529,Work,Atom,0,2,6,True
153642530,Work,Atom,0,2,6,True
153642531,Work,Atom,16,2,6,True
153642532,Work,Atom,8,0,6,True
153642533,Work,Atom,6,2,6,False
153642533,Work,Atom,26,0,6,True
153642534,Work,Atom,23,0,6,True
153642535,Work,Atom,0,2,6,True
153642536,Work,Atom,0,0,6,True
153642537,Work,Atom,0,2,6,True
153642538,Work,Atom,0,2,6,True
153642539,Work,Atom,0,2,6,False
153642540,Work,Atom,8,2,6,True
153642541,Work,Atom,12,2,3,True
153642542,Work,Atom,1,2,6,True
153642543,Work,Atom,7,2,6,True
153642544,Work,Atom,15,2,6,False
153642544,Work,Atom,1,2,6,True
153642545,Work,Atom,3,2,6,True
153642546,Work,Atom,17,2,6,False
153642547,Work,Atom,5,1,6,True
153642548,Work,Atom,1,0,6,True
153642549,Work,Atom,0,1,6,True
153642550,Work,Atom,0,2,6,True
153642551,Miscellaneous,Google Chrome :: https://jaxenter.com/implement-switch-case-statement-python-138315.htm,6,2,6,False
153642552,Miscellaneous,Google Chrome :: https://docs.python.org/3/library/re.htm,0,2,6,True
153642553,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642554,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=regex+python&rlz=1C5CHFA_enSG730SG730&oq=regex+&aqs=chrome.2.69i57j69i60j0l4.2428j0j4&sourceid=chrome&ie=UTF-,9,1,6,True
153642555,Work,Google Chrome :: https://stackoverflow.com/questions/2260105/simple-python-regex-find-patter,0,2,6,True
153642555,Work,Google Chrome :: https://stackoverflow.com/questions/2260105/simple-python-regex-find-patter,0,2,6,True
153642556,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=RP6TW-v9O5uSvQSz7KfAAw&q=regex+python+finding+pattern&oq=regex+python+finding+pattern&gs_l=psy-ab.3..0i22i30k1l5.1144.2315.0.2506.8.8.0.0.0.0.108.626.7j1.8.0....0...1c.1.64.psy-ab..0.8.621...33i22i29i30k1.0.p9zfmnEcuy,9,0,6,True
153642557,Work,Google Chrome :: https://stackoverflow.com/questions/2260105/simple-python-regex-find-patter,0,2,6,True
153642558,Work,Google Chrome :: https://stackoverflow.com/questions/2260105/simple-python-regex-find-patter,0,2,6,True
153642559,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=RP6TW-v9O5uSvQSz7KfAAw&q=regex+python+finding+pattern&oq=regex+python+finding+pattern&gs_l=psy-ab.3..0i22i30k1l5.1144.2315.0.2506.8.8.0.0.0.0.108.626.7j1.8.0....0...1c.1.64.psy-ab..0.8.621...33i22i29i30k1.0.p9zfmnEcuy,5,0,6,True
153642560,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,28,2,6,True
153642561,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642562,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642563,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,1,6,True
153642564,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642565,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642566,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642566,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642567,Work,Google Chrome :: https://stackoverflow.com/questions/33672545/tagging-categorizing-a-string-column-using-multiple-matching-pattern,0,2,6,True
153642568,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,8,2,6,True
153642569,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642570,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642571,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642572,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642573,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642574,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642575,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642576,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,0,6,True
153642577,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642577,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,0,6,False
153642578,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642579,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642580,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642581,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642582,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642583,Work,Atom,0,0,6,True
153642584,Work,Atom,0,2,6,True
153642585,Work,Atom,8,2,6,True
153642586,Work,Atom,10,2,6,True
153642587,Work,Atom,18,2,6,False
153642588,Work,Atom,14,1,3,True
153642588,Work,Atom,16,2,6,True
153642589,Work,Atom,2,2,6,True
153642590,Work,Atom,26,2,6,True
153642591,Work,Atom,3,2,3,True
153642592,Work,Atom,18,1,6,True
153642593,Work,Atom,10,2,6,True
153642594,Work,Atom,5,2,6,True
153642595,Work,Atom,4,0,6,True
153642596,Work,Atom,16,2,3,True
153642597,Work,Atom,0,2,6,False
153642598,Work,Atom,4,2,6,True
153642598,Work,Atom,5,2,6,True
153642599,Work,Atom,3,2,6,True
153642600,Work,Atom,0,0,6,True
153642601,Work,Atom,0,2,6,True
153642602,Work,Atom,5,2,6,True
153642603,Work,Atom,28,0,6,True
153642604,Work,Atom,0,0,3,True
153642605,Work,Atom,0,2,6,True
153642606,Work,Atom,8,2,6,True
153642607,Work,Atom,4,2,6,True
153642608,Work,Atom,2,2,6,True
153642609,Work,Atom,0,0,6,False
153642609,Work,Atom,7,2,6,True
153642610,Work,Atom,14,2,6,True
153642611,Work,Atom,10,2,6,True
153642612,Work,Atom,0,2,6,True
153642613,Work,Atom,7,2,6,True
153642614,Work,Atom,6,2,6,True
153642615,Work,Atom,0,2,6,True
153642616,Work,Atom,9,2,2,True
153642617,Work,Atom,3,2,6,True
153642618,Work,Atom,4,2,6,True
153642619,Work,Atom,11,2,6,True
153642619,Work,Atom,14,0,6,False
153642620,Work,Atom,7,2,6,True
153642621,Work,Atom,24,2,6,True
153642622,Work,Atom,2,0,6,True
153642623,Work,Atom,0,2,6,True
153642624,Work,Atom,0,0,6,True
153642625,Work,Atom,0,2,6,False
153642626,Work,Atom,0,2,6,True
153642627,Work,Atom,0,0,6,True
153642628,Work,Atom,0,2,6,False
153642629,Work,Atom,0,2,6,True
153642630,Work,Atom,0,0,6,True
153642630,Work,Atom,19,1,6,False
153642631,Work,Atom,3,2,6,True
153642632,Work,Atom,0,0,6,True
153642633,Work,Atom,0,2,6,True
153642634,Work,Atom,0,0,6,True
153642635,Work,Atom,8,2,6,True
153642636,Work,Atom,3,2,6,True
153642637,Work,Atom,1,2,6,True
153642638,Work,Atom,0,2,3,True
153642639,Work,Atom,4,2,6,False
153642640,Work,Atom,15,2,6,True
153642640,Work,Atom,14,2,6,True
153642641,Work,Atom,4,2,6,True
153642642,Work,Atom,20,2,6,True
153642643,Work,Atom,21,0,6,True
153642644,Work,Atom,16,2,6,True
153642645,Work,Atom,8,1,6,True
153642646,Work,Atom,0,0,6,True
153642647,Work,Atom,0,0,6,True
153642648,Work,Atom,0,0,6,True
153642649,Work,Atom,2,2,6,True
153642650,Work,Atom,9,2,6,False
153642651,Work,Atom,16,0,6,True
153642651,Work,Atom,2,0,6,True
153642652,Work,Atom,9,1,6,True
153642653,Work,Atom,5,2,0,True
153642654,Work,Atom,4,2,6,True
153642655,Work,Terminal,2,0,6,True
153642656,Work,Terminal,19,2,6,True
153642657,Work,Terminal,9,0,6,True
153642658,Work,Terminal,0,2,6,True
153642659,Work,Atom,4,2,6,True
153642660,Work,Terminal,5,2,6,True
153642661,Work,Atom,0,0,6,True
153642662,Work,Atom,7,2,6,True
153642662,Work,Atom,0,1,0,True
153642663,Work,Atom,0,2,6,True
153642664,Work,Atom,11,2,6,True
153642665,Work,Atom,15,2,6,True
153642666,Work,Atom,0,2,6,True
153642667,Work,Atom,0,2,6,True
153642668,Work,Atom,0,2,6,False
153642669,Work,Atom,1,2,6,True
153642670,Work,Atom,5,2,6,True
153642671,Work,Atom,11,0,3,True
153642672,Work,Atom,0,2,6,True
153642673,Work,Atom,0,2,6,True
153642673,Work,Atom,6,2,6,True
153642674,Work,Terminal,2,0,6,True
153642675,Work,Terminal,0,2,6,True
153642676,Work,Terminal,2,1,6,True
153642677,Work,Terminal,0,0,6,True
153642678,Work,Atom,0,1,6,True
153642679,Work,Atom,0,1,6,False
153642680,Work,Atom,5,2,6,True
153642681,Work,Atom,20,2,6,True
153642682,Work,Atom,1,2,6,True
153642683,Work,Atom,30,2,6,True
153642683,Work,Atom,6,2,6,True
153642684,Work,Atom,10,0,6,True
153642685,Work,Terminal,2,2,3,False
153642686,Work,Terminal,0,2,3,False
153642687,Work,Atom,0,2,3,True
153642688,Work,Atom,5,2,0,True
153642689,Work,Atom,9,2,6,True
153642690,Work,Atom,10,0,6,True
153642691,Work,Atom,9,1,6,True
153642692,Work,Atom,8,1,6,False
153642693,Work,Atom,1,2,6,True
153642694,Work,Atom,0,2,6,True
153642694,Work,Atom,0,2,6,True
153642695,Work,Atom,13,2,6,True
153642696,Work,Atom,5,1,6,True
153642697,Work,Terminal,10,2,3,True
153642698,Work,Atom,0,0,6,False
153642699,Work,Atom,0,2,6,True
153642700,Work,Atom,3,0,6,True
153642701,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,0,6,True
153642702,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642703,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,7,0,0,True
153642704,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,2,2,6,True
153642705,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,10,2,6,True
153642705,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,5,2,6,True
153642706,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,5,2,6,True
153642707,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642708,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642709,Work,Atom,0,0,3,True
153642710,Miscellaneous,Google Chrome :: chrome://newtab,0,0,6,False
153642711,Work,Atom,0,2,6,True
153642712,Work,Atom,3,2,6,True
153642713,Work,Atom,2,0,6,True
153642714,Work,Terminal,0,2,6,True
153642715,Work,Terminal,0,2,0,False
153642716,Work,Google Chrome :: https://stackoverflow.com/questions/15235703/typeerror-unsupported-operand-types-for-str-and-st,3,2,6,True
153642716,Work,Google Chrome :: https://stackoverflow.com/questions/15235703/typeerror-unsupported-operand-types-for-str-and-st,0,0,6,True
153642717,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?q=unsupported+operand+type(s)+for+%7C%3A+%27str%27+and+%27str%27&rlz=1C5CHFA_enSG730SG730&oq=unsupported+operand+type(s)+for+%7C%3A+%27str%27+and+%27str%27&aqs=chrome..69i57.155j0j1&sourceid=chrome&ie=UTF-,0,2,6,False
153642718,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=kwSUW98Qydu8BJ_EoYAN&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&gs_l=psy-ab.3..33i22i29i30k1.4250.5514.0.5721.6.6.0.0.0.0.72.388.6.6.0....0...1c.1.64.psy-ab..0.6.382...0j0i22i30k1j33i10k1.0.T4ZhdUauC2,7,2,6,True
153642719,Work,Google Chrome :: https://stackoverflow.com/questions/32505956/python-re-compile-unsupported-operand-types-for-str-and-in,0,2,6,True
153642720,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=kwSUW98Qydu8BJ_EoYAN&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&gs_l=psy-ab.3..33i22i29i30k1.4250.5514.0.5721.6.6.0.0.0.0.72.388.6.6.0....0...1c.1.64.psy-ab..0.6.382...0j0i22i30k1j33i10k1.0.T4ZhdUauC2,0,1,6,True
153642721,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=kwSUW98Qydu8BJ_EoYAN&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&gs_l=psy-ab.3..33i22i29i30k1.4250.5514.0.5721.6.6.0.0.0.0.72.388.6.6.0....0...1c.1.64.psy-ab..0.6.382...0j0i22i30k1j33i10k1.0.T4ZhdUauC2,0,2,6,True
153642722,Work,Atom,0,2,6,True
153642723,Work,Atom,0,2,6,True
153642724,Work,Atom,0,2,0,True
153642725,Work,Atom,0,2,6,True
153642726,Work,Atom,0,1,6,True
153642727,Work,Atom,0,2,6,True
153642727,Work,Atom,0,0,6,False
153642728,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=kwSUW98Qydu8BJ_EoYAN&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&gs_l=psy-ab.3..33i22i29i30k1.4250.5514.0.5721.6.6.0.0.0.0.72.388.6.6.0....0...1c.1.64.psy-ab..0.6.382...0j0i22i30k1j33i10k1.0.T4ZhdUauC2,0,2,6,True
153642729,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=kwSUW98Qydu8BJ_EoYAN&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+regex&gs_l=psy-ab.3..33i22i29i30k1.4250.5514.0.5721.6.6.0.0.0.0.72.388.6.6.0....0...1c.1.64.psy-ab..0.6.382...0j0i22i30k1j33i10k1.0.T4ZhdUauC2,0,2,6,True
153642730,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=rwSUW5WPLcXhvgSnmrXwCA&q=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+&oq=unsupported+operand+type%28s%29+for+%7C%3A+%27str%27+and+%27str%27+&gs_l=psy-ab.3..0i71k1l5.12475.12607.0.12899.2.2.0.0.0.0.0.0..0.0....0...1c.1.64.psy-ab..2.0.0....0.pVdv6Lyh4b,7,0,2,True
153642731,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=JAWUW5HiOcvbvATBmKXgBQ&q=regex+substrings&oq=regex+substrings&gs_l=psy-ab.3..0i22i30k1l10.4056.10292.0.10436.24.16.4.4.4.0.137.1247.12j4.16.0....0...1c.1.64.psy-ab..0.24.1266...0j35i39k1j0i131k1j0i67k1j0i20i263k1j0i10k1.0.l05LennprA,20,1,6,True
153642732,Miscellaneous,Google Chrome :: http://www.regexlab.com/en/regref.ht,0,2,6,True
153642733,Miscellaneous,Google Chrome :: http://www.regexlab.com/en/regref.ht,0,2,6,False
153642734,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,0,6,True
153642735,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642736,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642737,Work,Atom,0,1,6,True
153642738,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642738,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642739,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,0,6,True
153642740,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642741,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642742,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642743,Work,Atom,0,2,6,True
153642744,Work,Atom,6,0,6,True
153642745,Work,Atom,0,2,6,True
153642746,Work,Atom,9,2,6,True
153642747,Work,Atom,2,2,6,False
153642748,Work,Atom,0,1,6,True
153642749,Work,Atom,0,2,3,True
153642749,Work,Atom,9,0,6,False
153642750,Work,Atom,0,2,6,True
153642751,Work,Atom,2,1,6,True
153642752,Work,Atom,11,2,6,False
153642753,Work,Atom,9,2,6,True
153642754,Work,Terminal,3,2,6,True
153642755,Work,Atom,0,1,6,True
153642756,Work,Terminal,0,2,6,True
153642757,Work,Atom,0,2,6,True
153642758,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,1,0,True
153642759,Miscellaneous,Google Chrome :: https://docs.python.org/3/howto/regex.htm,0,2,6,True
153642760,Work,Atom,0,2,0,True
153642760,Work,Atom,0,2,6,True
153642761,Work,Atom,0,2,6,True
153642762,Work,Atom,0,2,6,True
153642763,Work,Atom,0,2,3,True
153642764,Work,Atom,0,2,6,True
153642765,Work,Atom,0,0,6,True
153642766,Work,Atom,0,2,6,True
153642767,Work,Google Chrome :: https://stackoverflow.com/questions/40375637/git-add-command-fails-and-keeps-runnin,0,2,6,True
153642768,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,1,6,True
153642769,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642770,Work,Google Chrome :: https://stackoverflow.com/questions/9623811/how-to-classify-categorize-strings-according-to-regular-expression-rules-in-pyt,0,2,6,True
153642771,Work,Atom,3,2,3,True
153642771,Work,Atom,4,2,6,True
153642772,Work,Atom,4,1,6,True
153642773,Work,Atom,6,2,3,True
153642774,Work,Atom,5,1,6,True
153642775,Work,Atom,8,2,6,True
153642776,Work,Atom,7,2,6,True
153642777,Work,Atom,6,2,6,True
153642778,Work,Atom,9,0,6,True
153642779,Work,Atom,6,2,6,True
153642780,Work,Atom,2,2,6,True
153642781,Work,Atom,0,0,6,False
153642781,Work,Atom,0,2,6,True
153642782,Work,Atom,0,0,6,True
153642783,Work,Atom,0,2,6,True
153642784,Work,Atom,0,2,3,True
153642785,Work,Atom,0,1,6,True
153642786,Work,Atom,0,0,6,True
153642787,Work,Atom,0,0,6,True
153642788,Work,Atom,0,2,6,True
153642789,Work,Terminal,0,0,6,True
153642790,Work,Atom,0,2,6,True
153642791,Work,Atom,0,2,6,True
153642792,Work,Atom,0,0,6,True
153642792,Work,Atom,0,0,6,True
153642793,Work,Atom,0,2,6,True
153642794,Work,Atom,0,2,6,True
153642795,Work,Atom,0,2,6,True
153642796,Work,Atom,0,2,6,True
153642797,Work,Atom,0,2,6,True
153642798,Work,Atom,0,2,6,False
153642799,Work,Atom,6,2,6,False
153642800,Work,Terminal,27,2,6,True
153642801,Work,Terminal,13,1,6,True
153642802,Work,Terminal,24,2,6,True
153642803,Work,Terminal,22,2,6,True
153642803,Work,Terminal,52,2,6,False
153642804,Work,Terminal,25,2,6,True
153642805,Work,Atom,0,1,6,True
153642806,Work,Atom,0,2,6,True
153642807,Work,Atom,0,2,6,True
153642808,Work,Atom,0,2,6,True
153642809,Work,Atom,0,2,6,True
153642810,Work,Atom,0,2,6,True
153642811,Work,Atom,0,2,6,True
153642812,Work,Atom,0,0,6,True
153642813,Work,Atom,0,2,6,True
153642814,Work,Atom,0,0,6,True
153642814,Social Networking,Google Chrome :: https://web.whatsapp.com,0,0,6,True
153642815,Work,Atom,0,2,6,True
153642816,Work,Atom,0,0,6,True
153642817,Work,Atom,0,1,6,True
153642818,Miscellaneous,Google Chrome :: https://www.google.com.sg/search?rlz=1C5CHFA_enSG730SG730&ei=JAWUW5HiOcvbvATBmKXgBQ&q=regex+substrings&oq=regex+substrings&gs_l=psy-ab.3..0i22i30k1l10.4056.10292.0.10436.24.16.4.4.4.0.137.1247.12j4.16.0....0...1c.1.64.psy-ab..0.24.1266...0j35i39k1j0i131k1j0i67k1j0i20i263k1j0i10k1.0.l05LennprA,12,1,6,True
